chrom,start,end,Class,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Brd4,Cdk8,Cdk9,Med12,p300,CBP,Pol2,Lsd1,Brg1,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,DNaseI,Oct4,Sox2,Nanog,Smad3,Stat3,Tcf3,Esrrb,Klf4,Prdm14,Tcfcp2I1,Nr5a2,AT_content,GC_content,phastCons,phastConsP,repeat_fraction,length
chr17,29604381,29605075,TE,1.3424,0.2429,1.9077,0,3.2413,1.6081,1.3025,1.707,3.4207,0.6277,2.4174,2.3151,1.0214,0.7371,0.3408,0.8404,1.2289,0.5508,0.4802,1.9471,3.3712,1.6249,2.7973,0.8778,0,4.2949,0.7255,0.1586,1.5167,2.2565,0,0.446686,0.553314,0.542405,0.515879,0,694
chr17,29613355,29613948,TE,0.1577,0.8097,0,0,0.1734,0.4233,0.0257,0.1227,0.0493,0,0,0.5104,0,0.0889,0,0.4135,0.8633,0,0,0.9833,0.3959,0.5904,0.34,0,0,0,1.0319,0,1.2064,0,2.3361,0.512648,0.487352,0.344825,0.344829,0.364249578,593
chr17,29631024,29631722,TE,0.4194,0.1528,1.5301,0.0571,0.4697,0.7811,0.5826,0.8478,0.3693,0.8742,0.2131,0.873,0.2124,0.1611,0.1061,0.4018,0.7101,0.0914,0.374,0.8221,1.6152,0.5976,0.5682,0.5612,0,0.439,0.4953,0.5087,1.107,0.2595,0.1573,0.524355,0.475645,0.416223,0.427619,0.032951289,698
chr17,30016899,30017737,TE,0,0,0,0,1.1548,0.7101,0.4827,0.7675,1.7268,1.8111,0,1.2003,0.6864,0.6509,0.475,0.1406,0.7404,0,0,1.8883,0.7145,0.9651,2.3015,1.6598,0,0.6465,4.9014,1.6791,1.8211,0.6436,0.4579,0.455847,0.544153,0.0116015,0.0152346,0.186157518,838
chr17,30464239,30464651,TE,0.0448,0,0,0.0603,0.1201,0.2657,0.172,0.2044,0,0.0334,0,0.5917,0,0.1641,0.33,0.3735,0.0602,0.0615,0.0609,0.196,0.8985,0.6775,0.837,0.4437,0.1171,0.3738,0,0.1704,0.1714,0.1189,0,0.504854,0.495146,0.208408,0.208408,0.686893204,412
chr17,30515140,30515845,TE,0,0.3518,0.1797,0,0.393,0.4289,0.3532,0.5576,0.3071,0.4018,0.0132,0.9308,0.1728,0.1726,0.1474,0.5554,0.7967,0.7419,0.3645,0.9396,2.0726,1.8383,10.2472,0.1611,0,1.0112,0,0.1153,0.8514,0.0167,0.1029,0.57305,0.42695,0.595925,0.617682,0,705
chr17,30560075,30560717,TE,0.0594,0.9899,0,0,0,0.0878,0,0,0.4219,0,0,0.4614,0,0,0,0,0.359,0,0,0.5155,0.6776,1.3873,2.754,0,0,0.1468,3.1315,0,0.3472,0,0.1045,0.501558,0.498442,0.0341908,0.0341908,0.255451713,642
chr17,30720490,30720996,TE,0,0.1735,0,0,0.2112,0.3245,0.2591,0.1417,0.0928,0.3616,0,0.5365,0.6453,0.0314,0.1304,0.245,0.2741,0.1441,0.4693,0.2507,1.8887,1.2373,3.0522,0.0364,0.3158,0.3537,0.187,0.4738,6.3981,0.4536,0.2705,0.563241,0.436759,0.0897198,0.0897207,0.567193676,506
chr17,31193891,31194814,TE,3.639,0.2681,2.6836,0,0.7405,1.0191,0.9866,2.0686,2.7277,2.9147,0.6475,2.9768,1.7669,1.1034,0.5731,0.789,0.7639,1.1861,1.0671,2.0667,3.7259,3.9446,0.5616,1.5018,0.5472,1.5784,0.5836,1.0802,5.9121,0.3982,0,0.40195,0.59805,0.144839,0.166981,0,923
chr17,31250203,31251143,TE,2.7967,0.2417,0.4754,0.2393,0.6221,0.8676,0.9705,1.3641,2.6216,1.5319,0,2.0619,0.7271,1.252,0.7118,0.9517,1.3799,1.2024,1.8735,0.4627,1.3162,1.9072,0.946,2.4733,0,1.0609,5.6316,0.2884,0.6022,2.3755,0.6955,0.475532,0.524468,0.202718,0.187753,0,940
chr17,31400783,31401841,TE,3.0217,0.9404,0.1286,0.1594,1.1956,1.7374,1.2883,2.9395,3.326,3.6614,0.5281,2.4987,0.7279,0.5104,0.5544,1.253,1.0293,0.6724,0.5502,0.5473,1.622,2.5718,1.792,3.298,0.3414,0.5507,0.5492,0.4785,1.9486,0,0.1329,0.513233,0.486768,0.0775477,0.0775497,0.359168242,1058
chr17,31401889,31402502,TE,3.7263,0.4403,0.4549,0,1.0373,0.5382,0.9225,1.4113,1.9747,2.2553,1.1015,2.2338,0.8411,0.7234,0.3171,0.6304,1.2679,0.665,0.5344,1.301,1.3203,0.4573,1.3221,0.9623,0,0.221,0.6207,0.6233,1.3688,0,0.0639,0.476346,0.523654,0.0698135,0.0698135,0,613
chr17,31403874,31404494,TE,0.449,0.718,0,0,0.3071,0.5916,0.4383,0.5267,0.3834,0.4795,0.1996,0.5699,0.0672,0,0,0.3796,0.37,0.4798,0.1744,0.2016,1.3435,1.303,1.2385,0.4542,0,0.2419,0,0.4404,0.4543,0.0508,0.0929,0.595161,0.404839,0.0753781,0.0753785,0.314516129,620
chr17,31433655,31434293,TE,2.7244,0.1224,5.7966,0,0.4907,0.7119,0.8142,1.8439,1.0704,1.0688,0.3245,1.3585,0.7714,0.5218,0.4367,0.4597,0.91,0.4005,0.9012,0.7179,1.9361,0.944,0.8487,0.3337,0.0333,0.622,0.022,0.1415,0.4973,0.1057,0,0.490596,0.509404,0.106386,0.105959,0,638
chr17,31444606,31445349,TE,0.7529,0.6626,0.1667,0,0.331,1.4248,0.9271,1.6705,2.4263,2.4755,0.4528,3.0921,0.4503,0.2815,0.5972,0.7745,0.7543,1.0775,0.0924,0.6911,2.1703,1.2581,3.7604,1.6807,0,0.6607,1.6303,0.4525,22.2415,0.3075,0,0.506057,0.493943,0.00859022,0.00859022,0.012113055,743
chr17,31559866,31560635,TE,1.2086,0.8904,0,0,0.658,0.8937,0.8088,1.0992,1.9342,1.9793,0.052,1.4257,0.9412,0.6363,0.3727,0.8417,0.3956,1.2534,0.3452,0.4499,0.5801,0.9445,1.0712,0.8546,0,0.4923,1.8676,2.2495,2.9588,0.3368,0.6239,0.472042,0.527958,0.0498041,0.0498054,0.070221066,769
chr17,31725480,31726096,TE,0,0.7042,0,0,0.4341,0.7132,1.0396,0.4226,1.6909,1.9504,0,1.526,0.253,0.5332,0.8077,0.8084,0.7373,1.5582,0.4299,0.6965,1.3339,0.6197,2.0999,1.1331,0,0,3.9315,0.1881,1.4764,2.2983,0.2617,0.542208,0.457792,0.162719,0.142488,0.574675325,616
chr17,31890124,31890746,TE,0.3429,0.0371,0.5124,0.0122,0.2226,0.5673,0.4527,0.7798,0.6507,0.6828,0,0.714,0.3223,0.4156,0.0803,0.2357,0.2582,0.7144,0,0.0729,0.4638,0.6269,1.0417,0.0678,0,0.0193,0,0.5792,3.2705,0.2144,0,0.437299,0.562701,0.0859321,0.0859338,0,622
chr17,32267368,32267967,TE,0.017,0.7333,0,0.0365,0.1441,0.3531,0.1567,0.773,0.2302,0.7078,0,0.8055,0,0.3159,0.3297,0.2262,0.6798,0.2498,0,0.3764,2.03,0.7914,1.5303,0.1007,0,0.1212,0,0,0.431,0.0608,0,0.494157,0.505843,0.0493382,0.0493399,0.597662771,599
chr17,32330938,32331519,TE,0.3609,0.9455,0,0,0.28,0.3794,0.4265,0.3826,0.0751,0.7589,0.2095,0.4611,0,0,0.0466,0.3074,0.3535,0.3203,0.1592,0.2171,0.7531,0.8114,1.5006,0.1355,0.0621,0.1872,0,0.2232,0,0.1561,0.0186,0.555938,0.444062,0.0929828,0.0929828,0.51979346,581
chr17,32432634,32433256,TE,0.6295,0.2573,0.4034,0,1.3759,1.4345,1.2843,1.5098,0.894,1.4519,1.4856,2.6687,0.7484,0.7114,0.5874,1.3973,1.0083,0.966,0.3595,3.0361,5.1548,2.3527,3.7899,1.1837,0,2.6193,2.5529,0.8109,1.7542,0.8176,0.8005,0.554662,0.445338,0,0,0.84244373,622
chr17,32894107,32894668,TE,0,0.7379,0,0,0.2348,0.2625,0.2893,0.4532,0.15,0,0.1145,0.318,0,0.1447,0.2446,0.345,0.2278,0.5369,0.5449,0.6309,0.747,0.7276,1.9798,0.2905,0.2034,0.6867,0.8196,0.8614,2.7052,0.1084,0.2955,0.590018,0.409982,0.163757,0.163764,0.315508021,561
chr17,33038528,33039425,TE,0.2506,0.6535,0,0,0.4122,0.5701,0.3143,0.2725,0.6756,1.3266,0.3424,0.9056,0,0.1957,0.2041,0.8092,0.6325,0.6689,0.2578,1.3939,1.1977,0.6443,1.1215,0.3672,0.18,0,0.1178,0.3407,0.725,0.0477,0.0422,0.527313,0.472687,0.0297563,0.0297563,0.542920847,897
chr17,33199935,33200606,TE,0,0.4798,0,0,0.1887,0.6308,0.7761,1.0449,0.4349,1.1984,0.0118,1.3782,0.3995,0.3269,0.4687,0.272,1.1738,0.8806,0.2767,1.1571,2.1014,2.4034,2.0005,0.9445,0.0811,0.4806,5.2139,0,12.389,0.1595,1.6484,0.576751,0.423249,0,0,0.371087928,671
chr17,33493774,33494196,TE,0,0.8295,0.0609,0,0.0872,0.3925,0.0474,0.0915,0.0852,0,0,0.1264,0,0,0,0.0928,0.0126,0.3196,0.0272,0.253,1.1597,0.835,1.1657,0.2772,0,0.1929,0,0.0544,0,0.0245,0.1293,0.627962,0.372038,0.4827,0.482702,0.156398104,422
chr17,33673394,33674039,TE,0.0501,0.8078,0,0,0.3282,0.1678,0.2666,0.688,0.176,0,0,0.4387,0,0.2531,0.1217,0.4362,0,0.1238,0,0.06,0.7702,1.01,1.1146,0.5731,0,0.0833,0,0,0.1587,0,0.0184,0.547287,0.452713,0.328105,0.254718,0.841860465,645
chr17,33736673,33737464,TE,0.1927,0.914,0.4163,0,1.4126,2.1973,1.2761,1.8149,1.0976,3.895,1.0391,2.3773,0.2969,0.7435,0.9157,1.1872,0.8888,0.7573,0.1382,3.1875,1.9043,2.3379,7.5743,2.9333,0.0182,0.6009,0,1.5902,3.8425,7.3313,0.1388,0.547408,0.452592,0.170369,0.170369,0.447534766,791
chr17,34029161,34029875,TE,0.2134,0.0881,0,0,0.5229,0.5949,0.462,0.9447,0.6936,0.9326,0.4219,1.3402,0.1839,0.225,0.2913,1.1148,0.9424,0.2905,0.3558,1.2716,2.0444,1.2825,2.0652,0.3705,0,2.5055,0,1.4137,0.9771,0.2001,0.336,0.530812,0.469188,0.106796,0.106799,0.337535014,714
chr17,34477286,34478072,TE,0.1232,0.8845,0.1078,0.1959,0.7267,0.6576,0.6732,0.6539,0.873,1.887,0.1557,1.0398,0.6363,0.2337,0.5058,0.7896,0.4595,0.6636,0.2696,0.794,2.1176,3.3478,4.319,2.1569,0.188,1.5789,0.5862,0.229,0.6481,0.0909,0.4795,0.575064,0.424936,0.118046,0.118046,0.688295165,786
chr17,34518711,34519357,TE,0.8038,0.2565,0.6114,0,0.1454,0.4428,0.7293,0.4882,0.4933,1.0628,0.0356,1.2269,0,0.4181,0.1826,0.6193,0.3194,0.4292,0,0.5711,0.7754,0.6968,2.0422,0.1641,0,0.1375,1.5817,0.9692,3.4993,8.6613,0.1174,0.475232,0.524768,0.067682,0.0604434,0,646
chr17,34700739,34701298,TE,0.8967,0.2975,0,0,0.682,0,0.5,1.2682,4.418,3.0165,0,1.4652,0,0.7448,0.5253,0.1263,0.706,0.195,0.1381,1.7244,0.4172,0.4728,0.9214,0.9811,0,0,1.4729,2.6238,3.0497,0,0.2296,0.499106,0.500894,0.177032,0.178185,0.155635063,559
chr17,35029917,35030696,TE,0.1964,0.2673,0.3583,0,0.2859,0.1831,0.3177,0.0763,0.8634,0,0.0997,0.3226,0.1812,0,0,0.5152,0.6856,0.5311,0,0.4158,0.7558,0.9773,1.4359,0.3242,0.0103,0,0,0.2041,0.6268,1.2211,0,0.521181,0.478819,0.0617577,0.063015,0.177150193,779
chr17,35030723,35030731,TE,0.3246,0,1.3328,0,0,0.0072,0,0,0,0,0.0742,0,0,0,0,0.213,0.5835,0,0,0.7559,0.0457,0,0.213,0,0,0.2552,0.6855,0,0.4384,0,0.4207,0.75,0.25,0.00075,0.00075,0,8
chr17,35087242,35087957,TE,0.7544,0.5037,3.3541,0,0.4059,0,0.3499,0.0647,0,0,8.8078,0.5133,0,0,0,0,0.4514,0,0,1.529,0.524,0.7006,1.153,0,0,0,3.7041,0,1.2803,0.0181,0.7916,0.528671,0.471329,0.0797407,0.0863927,0,715
chr17,35201745,35202505,TE,5.2234,0.1701,3.6513,0,0.6119,0.9672,1.0253,2.1018,2.651,2.1831,0.5381,3.021,1.3735,0.885,0.4105,0,1.1018,0.8693,0.7934,1.8718,0.8903,0.8686,0.9308,0.6987,0,0,2.0988,1.2585,44.6016,0.9486,0.2192,0.431579,0.568421,0.132807,0.165543,0.036842105,760
chr17,35213155,35214088,TE,6.0794,0.1325,1.7253,0.2277,1.1961,1.6853,0.7645,2.2161,2.6634,3.1515,0.6029,1.6022,0.5686,0.6667,0.4695,1.1492,0.948,0.5208,0.2464,0.7357,0.8083,0.9749,0.5589,0.5636,1.3087,0.0423,2.6372,1.0862,10.5989,0.8653,0.3502,0.480172,0.519828,0.156281,0.163188,0.146838156,933
chr17,35864765,35865071,TE,0,0.1997,0.2203,0,0.9654,0,0,0.3279,0.7407,0,0,0.6767,0.4112,0,0,0.3828,1.3708,0.0581,0.1101,1.6577,1.0601,0.5151,0.7275,0.1601,0,0.0915,0.0764,0.3902,40.3216,0,0,0.473856,0.526144,0.0227456,0.0227456,0,306
chr17,35893168,35893782,TE,0.0459,0.17,0.1022,0.0615,0.2418,0.2218,0.2647,0.3466,0.0876,0.6478,0.1012,0.4988,0,0.1451,0.2404,0.4636,0.2022,0.1532,0.3294,0.2629,0.4848,0.5785,2.3455,0.4128,0.0864,0.5371,0,0,0.2923,0.2269,0,0.529316,0.470684,0.0948665,0.09487,1,614
chr17,35949111,35949972,TE,0.3062,1.233,0,0,0.0471,0,0.3226,0.3476,3.4892,1.2117,0,1.1211,0.4477,0.1318,0.2186,0.3861,0.7938,0,0,0.5879,1.2885,0.9943,1.2126,0.3248,0.1878,0,2.2079,0.3216,2.1758,0.4451,0.5555,0.497096,0.502904,0.0766617,0.0766627,0.550522648,861
chr17,36075889,36076496,TE,1.2323,0.5223,0.2504,0,1.2467,1.3621,1.2065,1.6289,1.0528,1.2488,1.3961,1.298,0.8788,0.4249,0.4821,1.1497,0.6227,0.5903,0.658,1.5505,1.9538,0.6934,0.5406,0.3195,1.1545,0.426,0.2355,0.9026,0.2899,0.4314,0.8841,0.510708,0.489292,0.0795321,0.0795367,0.551894563,607
chr17,36076755,36077343,TE,0.9231,0.8551,0.2256,0,0.9664,0.7449,0.9021,0.8806,0.1892,1.4197,0.9142,1.2458,0.5175,0.2687,0.4282,1.1357,0.7,0.8555,0.6006,1.5112,1.8958,1.5341,1.3726,0.6569,0.2267,0.4879,0.421,0.333,0.3452,0.0258,1.6431,0.562925,0.437075,0.132298,0.132301,0.727891156,588
chr17,36236478,36236922,TE,0,0.0993,0,0,0.3015,0.0753,0.1335,0.218,0,0.301,0,0.3226,0.1164,0.0917,0.1809,0.1905,0.751,0.3779,0.2742,0.3776,0.492,0.5538,0.8709,0.2344,0,0.1635,0.5058,0.255,0.6735,0.1664,0.0043,0.619369,0.380631,0,0,1,444
chr17,36969445,36970239,TE,0.2461,0.5153,0.0289,0,0.4343,0.3476,0.1962,0.2605,0.538,0.8118,0.0375,0.6655,0,0.1575,0.3111,0.65,0.487,0.2304,0.2374,0.5778,1.1248,1.2369,1.8,0.4105,0.2951,0.326,1.1224,0.0996,0.2576,0.0169,0.3386,0.536524,0.463476,0.023841,0.023841,0.822418136,794
chr17,36980981,36981968,TE,0.3942,0.8733,0.3156,0,1.1047,0.4672,0.8276,0.5931,1.0307,1.0844,0.2741,0.9433,0.8352,0.245,0.5005,0.8201,1.8095,0.7492,0.17,1.5586,0.7198,0.5542,2.1648,0.5669,0.2823,0.91,0.9075,0.2775,6.7612,0.4924,0.1001,0.54306,0.45694,0.14396,0.143961,0.205673759,987
chr17,37032745,37033279,TE,0,0.4808,0.0884,0,0.0723,0.5018,0.3091,0,0.118,0,0,0.2488,0,0.1066,0.1146,0.1517,0.049,0.0015,0.1049,0.086,1.4057,0.7328,1.9564,0.3002,0,1.5367,0.2939,0,0,0,0.0708,0.589888,0.410112,0.301256,0.19861,0.310861423,534
chr17,37164255,37165122,TE,0.8285,1.0686,0.4939,0,2.9031,2.3959,1.3242,1.792,1.2181,1.6883,1.9245,1.6169,0.4335,0.4047,0.5928,1.0622,1.0655,0.6711,0.2636,1.732,3.04,1.3357,5.5859,1.1401,0.0794,0.3643,0.2609,0.3108,0.9879,0.1887,0.0967,0.594002,0.405998,0.119741,0.119746,0.856978085,867
chr17,37671940,37672580,TE,0.2402,0.779,0,0,0.5842,0.7409,0.6757,0.3652,0.1459,0.1438,0.0079,0.6538,0.5223,0.2,0.3358,0.9345,1.4226,0.4319,0.4688,0.9864,1.1165,0.6682,0.9851,0.6492,0.1232,0.2157,1.6445,0,0.236,0.0327,0.5845,0.579687,0.420312,0,0,0.2953125,640
chr17,38127286,38128126,TE,0,0.7324,0.198,0,0.5511,1.1584,0.4917,0.7261,0.4468,0.6076,0.5247,0.8997,0.4607,0.3287,0.2615,0.5521,2.1352,0.8213,0.7153,3.2273,4.9125,5.1095,8.4521,1.1746,0.0754,1.7026,0.3562,1.7935,3.3454,0.3641,0.2839,0.570238,0.429762,0,0,0.880952381,840
chr17,38153113,38153843,TE,0.2347,1.1023,0.0083,0,0.4197,0.7917,0.3011,0.5269,0.2126,0.9106,0.0391,0.753,0.4122,0.1099,0.3523,1.0344,0.725,0.6243,0.8822,0.7184,1.3544,0.6869,1.5231,0.6246,0.0955,0.1434,0.8836,0.5923,1.1217,0.0291,0.0629,0.610959,0.389041,0.114814,0.105121,0.784931507,730
chr17,40564253,40564645,TE,0,0,0,0,0.1948,0.2032,0,0,0,0,0,0.1101,0,0.0367,0.0361,0,0.0966,0.1488,0,0.2805,0.612,1.4197,0.9917,0,0,0.3182,0,0.0169,0,0,0.0724,0.630102,0.369898,0.150362,0.150371,0.984693878,392
chr17,40632512,40632765,TE,0,0.3063,0,0,0.3008,0.2507,0,0,0.1218,0.2164,0,0.2562,0,0.0522,0.0739,0.1802,0,0,0,0.1575,1.3585,1.6845,1.4825,0.239,0,0,0,0,0.2526,0,0,0.612648,0.387352,0,0,1,253
chr17,40722604,40723145,TE,0.1752,0.5359,0.4513,0.3508,0.9433,0.5091,0.5589,0.3179,0.1432,0.3332,0.0867,0.4833,0,0.1788,0.2961,0.4944,0.8005,0.5894,0.217,0.3232,0.7238,0.8303,1.9285,0.3967,0.1397,1.088,0,0,0.9838,0,0.2195,0.600739,0.399261,0.0373346,0.0373346,0.395563771,541
chr17,41030157,41030736,TE,0,0.8003,0,0,0.4818,0.481,0.1459,0.2626,0.2663,0,0,0.521,0,0.0727,0.1204,0.5178,0.9549,0,0.0669,0.9656,2.0049,1.2113,2.0137,0.1005,0,0.3057,0,0,0.6107,0,0.0403,0.55095,0.44905,0.177344,0.178028,0.621761658,579
chr17,41036824,41037244,TE,0.0191,0.317,0,0,1.2616,0.4663,0.3061,0.8405,5.4625,1.6317,0,1.243,0.2384,0.4415,0.348,0.6017,0.228,0.6626,0.0995,0.5368,0.6327,0.8378,2.2252,0.8007,0.016,0.6208,1.8541,0,3.2989,0,1.2327,0.5,0.5,0.0563644,0.0563644,0.461904762,420
chr17,41040833,41041657,TE,0.2588,0.0304,0.5272,0,0.9871,1.3548,0.4887,1.5718,2.0902,0.8882,0.2984,0.6278,0.1423,0.0847,0.2003,0.5436,0.9451,0.4447,0.0986,0.8115,1.0908,1.0979,1.9026,0.6158,0.21,1.6729,0.3263,0,1.1632,0,0.0989,0.514563,0.485437,0.0128081,0.0121663,0.074029126,824
chr17,41207742,41208304,TE,0,0.575,0,0,0.6962,0.2952,0.3255,1.1168,0.7577,0.2845,0,0.4392,0.2538,0.0243,0.199,0.8887,0.8477,0.077,0.0202,0.7206,0.5825,0.8515,0.7569,0.5455,0,0.2339,0,0.0591,0.5425,0.0165,0.2693,0.576512,0.423488,0.0242528,0.0242528,0.501779359,562
chr17,43010751,43011486,TE,0.119,0.8831,0,0,0.1235,0.2542,0.094,0.0914,0.0182,0.1094,0.2427,0.1426,0.2235,0.1407,0.1401,0.1785,0.3796,0.1489,0.2453,0.2391,0.9383,0.7778,0.9139,0.0606,0.0954,1.9885,0,0,0.7046,0.1592,0.0857,0.582313,0.417687,0.0661715,0.0661715,0.514285714,735
chr17,43037616,43038420,TE,0.2266,0.9181,0,0,0.1241,0.7106,0.4002,0.5491,0.8774,0.6872,0,0.4276,0,0.2534,0.0417,0.2658,0.2739,0.0769,0.0957,0.1592,1.0213,0.8923,1.6448,0.328,0,0.1621,0,0.2609,0.2731,0,0.0815,0.513682,0.486318,0.0556999,0.0556999,0.518656716,804
chr17,43085628,43086164,TE,0.2236,0.8509,0.4882,0,0.3034,0.735,0.4168,0.4166,0.0476,0.381,0.1824,0.8268,0.3831,0.1286,0.1978,0.8375,0.0811,0.9306,0.2535,0.2382,1.1806,1.1858,1.3512,0.4338,0.1909,0.1647,0.4214,0.4247,0.9814,3.1775,0.1128,0.537313,0.462687,0.0892845,0.0892845,0.638059701,536
chr17,43334101,43334558,TE,0,0.1133,0,0.1429,0.0197,0.8435,0.227,0.1898,0.4744,0.8708,0,0.4868,0,0.1721,0.4394,0.8838,1.8227,0.311,0,1.0173,3.3874,2.3645,2.493,0.2245,0,1.062,0,0,1.4262,0,0.2118,0.59081,0.40919,0,0,1,457
chr17,43491408,43492146,TE,0,0.4721,0,0.4806,0.2018,0.3993,0.1966,0.1491,0.1845,0.7934,0,0.4639,0.0049,0.0242,0.0781,0.265,0.2348,0.1938,0.1678,0.198,0.8453,0.5406,1.1082,0.2167,0.3348,0.1081,0.1291,0.2766,3.9536,0.0212,0,0.573171,0.426829,0.254101,0.254106,0.932249322,738
chr17,43500627,43501451,TE,0.1524,1.9399,0.1373,0.284,0.5714,0.3471,0.1835,0.5686,0.2973,0.1144,0.0305,0.8333,0.1329,0.3535,0.2483,0.8811,0.4914,0.7046,0.2868,0.7085,1.9716,1.4704,1.9445,0.3182,0.0644,0.2993,0.7808,0.5348,8.7772,0.5817,0.1563,0.543689,0.456311,0.0739447,0.0739447,0.678398058,824
chr17,43695349,43696079,TE,0,0.6195,0,0,0,0.6817,0.1253,0.7165,0.7866,1.0892,0,0.333,0,0,0.1558,0,0.4361,0.1578,0,0.7054,0.6387,0.6193,1.2769,0.4697,0.0711,0,0.9297,0.3679,0.7032,24.7321,0.9083,0.582192,0.417808,0.0191025,0.0191025,0,730
chr17,43848774,43849342,TE,0.0941,1.4206,0.107,0,0.6817,1.5981,1.1096,1.5397,0.6432,1.1713,0.0305,1.8034,0.8282,0.2383,0.9688,1.8276,0.8184,0.8777,0.4819,0.874,3.602,2.5387,10.6471,3.515,0.4909,2.3886,5.1993,0.6297,1.7339,0.2919,0,0.591549,0.408451,0.110541,0.110541,0,568
chr17,44380957,44381622,TE,0.0785,0.3015,0,0,0.3058,0.237,0.1233,0.7066,0.5245,0,0.2267,0.7416,0.3156,0.0747,0.1693,0.3623,0.6966,0.3083,0.8052,0.6171,0.6918,0.9657,2.5421,0.4305,0.0339,0.5909,0.5892,0.7592,22.0694,0.1609,0,0.499248,0.500752,0.00519577,0.00492273,0,665
chr17,44609444,44610277,TE,0.0854,0.454,0,0,0.0658,0.3373,0,0.1255,0.7167,1.3839,0,0.6572,0,0.199,0.0936,0.0786,0.7145,0,0.3585,2.3676,0.9667,1.9515,2.1715,0.5148,0,0.6407,0.262,0.6433,4.9807,5.0326,0.0798,0.519808,0.480192,0.194642,0.11767,0,833
chr17,45632352,45632887,TE,6.3913,0.1728,0.5054,0,4.8345,2.0608,1.7845,4.4153,6.8466,5.6439,1.7261,1.6776,1.9753,0.7697,0.6913,1.2081,0.9127,0.4673,0,1.7718,0.6352,0.9445,0.6989,1.8438,0.0217,0.2495,10.7977,3.5958,0.771,0.0454,0.3825,0.441121,0.558878,0.105781,0.105784,0.031775701,535
chr17,45743747,45744742,TE,0.6493,0.8897,0.4234,0.4269,6.8424,6.5683,2.4897,4.3734,3.1339,3.5559,0.7374,2.3554,0.7113,0.5344,0.9785,2.1775,2.531,1.0795,0.6014,2.5374,2.2608,2.701,7.4168,4.9039,0.8495,1.9243,4.8411,0.462,7.8182,0.7813,1.1655,0.580905,0.419095,0.0912786,0.0912796,0.500502513,995
chr17,45766523,45767400,TE,5.2053,1.16,1.3065,0,2.4643,1.8929,1.113,3.4382,2.2469,2.9927,0.8044,1.9666,1.3043,1.1876,0.6873,0.8261,1.5466,0.6428,0.5308,1.6347,0.7426,0.7804,2.1103,1.0576,0.4299,2.3018,0.6605,0.9714,0.7472,0.4623,0.0759,0.450399,0.549601,0.059763,0.0500759,0.157354618,877
chr17,46010041,46010891,TE,0.7051,0.0838,1.9814,0.7989,0.8815,0.804,0.7068,1.2832,2.2353,1.27,1.3182,1.7465,1.1639,0.6647,0.3811,0.5987,0.6752,1.3047,0.3938,0.8659,0.7112,1.286,1.6067,0.7728,0.2155,0.6524,1.2907,1.0378,1.1087,0.4755,0,0.463529,0.536471,0.554535,0.576708,0.045882353,850
chr17,46023226,46023926,TE,0.9156,0.498,0.4273,0.0996,1.3659,1.034,0.9071,1.788,8.9021,2.7987,0.336,2.4534,1.0494,1.1949,1.0869,0.7038,0.7414,1.5402,0.5835,0.9823,0.4935,0.6359,1.2499,1.8638,0.3513,0.6301,2.5403,0.5474,1.9727,0.2932,0,0.43,0.57,0.270194,0.231767,0,700
chr17,46134937,46135825,TE,0.3882,1.2856,0.06,0.2462,0.604,1.1638,0.8487,0.9687,1.7971,1.2185,0.2988,1.0509,0.0808,0.263,0.268,0.4368,0.4966,0.4698,0.2135,1.2369,0.7792,0.5597,2.3322,1.0377,0.2049,0.796,0.7201,1.1329,5.5297,0.3283,0.5287,0.521396,0.478604,0.141663,0.141664,0.109234234,888
chr17,46546132,46546562,TE,0.1563,0.687,0,0,0.1925,0.1615,0.1386,0.7101,0.054,0.3381,0.0263,0.3416,0.2361,0,0.0506,0.3708,0.0763,0.1632,0.1119,0.0548,0.6904,0.755,1.9034,0.2777,0.025,0.8575,0.2185,0.0829,0.3115,0.0636,0,0.55814,0.44186,0.694225,0.763478,0,430
chr17,46929748,46930535,TE,0.3742,1.3983,0,0,1.8184,1.1927,0.8665,1.2827,0.7483,0,0.114,0.8697,0.2971,0.906,0.2435,0.5201,1.0553,0.5745,0.3381,0.8641,0.477,0.7769,1.1645,0,0,0.1687,3.2191,1.6459,3.1317,0,0.8488,0.556544,0.443456,0.0584479,0.0584491,1,787
chr17,46949017,46950128,TE,1.3162,0.7044,0.8577,0,4.1752,5.0161,2.2995,4.0121,2.5108,3.272,3.68,2.7259,0.9531,0.5509,0.6903,1.3195,1.3687,1.0061,0.4136,3.1278,4.0447,3.8839,4.7937,3.0752,0.2622,0.5052,4.0813,2.4028,8.5041,17.9228,0.8661,0.567957,0.432043,0.069159,0.0653443,0.252925293,1111
chr17,47341672,47342052,TE,0.6868,0.6043,0.5548,0,0.2863,0.7389,1.0966,0.5462,0.0868,0.3007,0.5776,0.6793,0.31,0,0.0306,0.611,0.8442,0.4091,0.7693,0.2387,1.4996,0.8774,1.4867,0.4807,0,1.2148,0.4191,0.8331,0.4537,0.3302,0,0.544737,0.455263,0.185714,0.177404,0,380
