enhancer_constituent_id,chrom,start,end,Class,Esrrb,Klf4,4-Oct,Sox2,Nanog,OSN,Stat3,Smad3,Tcf3,Prdm14,Tcfcp2I1,Nr5a2,Med1,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Med12,p300,Pol2,CBP,Lsd1,Brg1,Brd4,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,Dnase,Tbx3,Smad1,Kap1,Ronin,Zfx,CTCF,Tfe3,cMyc,CDK8,CDK9,pct_AT,pct_GC,phastCon_verti,phastCon_placental,phasCong_Average,Ell3,TET1,Aff4,Ring1B,CapH2,REST,Utx,Ell2,SA2,TBP,CTR9,Spt5,BioYY1,SA1,Rad21,MCAF1,SetDB1,Smc3,TET2,Wdr5,NcoA3,Atrx
INT_STITCHED_7500_0,chr16,36531807,36532466,TE,0.2184,0.2962,1.239,0.4623,0.4474,0.716233333,0.9039,0.4615,1.2834,0.684,0.8541,0.0027,0.4043,0.7452,0.8158,0.2354,0.3257,0.8631,0.935,0.3581,0.5274,1.0118,0.5162,0.4578,0.372,0.3677,1.0189,0.5062,1.1841,0.2489,0.2048,0.1029,0.023,0.2154,0.3034,0.136,0,0,0,0.5552,0.4526,0.500759,0.499241,0.0543939,0.0556111,0.0550025,0.3429,0.5617,0.1674,0.2352,0,0.3107,0.1565,0,0.2591,0.608,0.4267,0.2691,0.062,0.1329,0,0.3178,0.3754,0.1089,0.6529,0.3469,0.3129,0.0447
INT_STITCHED_2290_0,chr4,140721507,140722567,TE,3.92,0.3446,4.3974,2.2258,2.2477,2.956966667,0,1.6531,1.7507,1.774,0.2291,1.8773,1.8956,1.5404,0.7794,0.6519,0,1.8997,3.2609,1.0745,2.5502,2.2611,0.3618,1.2691,0.6939,0.7031,1.6211,1.8263,1.0964,0.7537,1.7319,0.1402,0.005,0.1057,0.1476,0,0.6971,0.0524,0,1.2186,1.7305,0.54434,0.45566,0.0652009,0.0651884,0.06519465,1.779,1.586,0.3857,0.1692,0.6405,0,0.5199,0,0.7649,0.662,0.0754,0.1391,0.321,0,0.2456,0,0,0,0.025,0,0,0.0765
INT_STITCHED_1934_0,chr4,45300588,45301293,TE,0.4326,0.0032,2.1295,1.6894,5.2453,3.0214,0.0647,0.194,3.3794,1.0716,0.0217,0.0844,0.1564,0,0.5763,0,0,0.1489,0.5197,0,0,0.7262,0.0502,1.0143,0.1699,0,0.5324,0.4735,0.2502,0.3465,1.3352,0.5194,0.0839,0.11,0.2836,0,0,0,0,0.355,0.3382,0.521986,0.478014,0.0424827,0.042484,0.04248335,0.1249,0.0844,0.2819,0.2311,0.3749,0.2684,0.1223,0,0,0.0964,0,0,0.0362,0,0,0,0,0.033,0.1161,0.0146,0,0.203
INT_STITCHED_3993_0,chr8,26881568,26882175,TE,1.5698,0.1535,2.7638,0.9512,0.6977,1.4709,0.1128,1.0417,0.3435,0.4523,0.0751,0.1275,0.607,0.4192,1.2763,0.9205,0,0.3453,1.2535,0.1388,2.1623,0.7954,0.3187,0.4562,0.2237,0.1602,0.8244,0.4869,0.672,0.3848,0.3393,0.1632,0.1712,0.1369,0.2183,0.0825,0,0.0094,0.3009,1.082,0.564,0.540362,0.459638,0.368378,0.364678,0.366528,0.544,0,0.3407,0.5025,0.0443,0.9528,0.029,0,0.4966,0.0659,0.247,0.2598,0.2047,0.2245,0,0.2577,0.2636,0.2614,0.8846,0.2716,0,0
INT_STITCHED_3180_0,chr6,83181390,83181918,TE,2.1217,0,1.2927,0.5652,1.0338,0.9639,0,0.6344,2.7306,7.389,0,0,0.2561,0,0.8285,0,0,0.0849,0.0712,0,0.1192,0.4012,0,0,0.116,0,0.4522,1.2386,0.0811,0.177,0.3403,0,0.0074,0.1643,0.1078,0,0,0,0,0,0.2707,0.528409,0.471591,0.0130142,0.0130139,0.01301405,0.1195,1.5393,0.2167,0.1357,0.1433,0,0,0,0.5063,0.2194,0,0.0078,0,0.0017,0.0025,0,0,0,0,0,0,0.032
INT_STITCHED_3825_0,chr7,131847731,131848274,TE,0,0.4132,1.1956,0.7381,1.6713,1.201666667,0.4686,0.463,0.5327,1.082,0.2272,0,0.2534,0.0771,0,0,0.2745,0.4826,0.0258,0,0.5379,0.3072,0.1189,0.2272,0.3525,0.2493,0.4899,0.0752,0.2452,0.0435,0.7265,0.2954,0,0.0627,0.2017,0.2152,0.1761,0.0364,0,0.3721,0.473,0.508287,0.491713,0.462572,0.457352,0.459962,0.1968,0,0.3435,0.1836,0,0,0.3932,0,0,0.0909,0.124,0.1059,0.109,0.0537,0,0.1467,0.1414,0.0671,0,0.1845,0.2335,0
INT_STITCHED_724_0,chr2,14586925,14587338,TE,0,0,0.823,0.7714,1.0658,0.886733333,0,0.0914,0,0.4319,0,0,0,0,0.6952,0,0,0,0.0081,0,0.1999,0.0503,0.0519,0,0.0904,0.1047,0.0026,0.6375,0,0,0.4144,0.2976,0,0.1331,0,0,0,0.0211,0,0.0234,0,0.561743,0.438257,0.0348445,0.0348445,0.0348445,0,0.031,0.067,0,0.0222,0,0.0483,0,0,0,0,0,0,0,0.1349,0,0,0,0.1492,0.0232,0,0.0077
INT_STITCHED_3992_0,chr8,26863847,26864429,TE,0.7382,0.3986,0.8696,0.8809,1.0164,0.9223,0.0224,0.0127,0,1.5234,0.4502,0.0859,0.4018,1.6647,0.2218,9.9787,0.4933,0.3741,0.4055,1.1659,0.7685,0.4899,0.2587,0.3431,0.1071,0,0.3146,0.6529,0.3454,0.5368,0.5013,0.1501,0.0358,0.1586,0.3518,0.7635,0,0,0,0.3197,0.2131,0.539519,0.460481,0.0217667,0.0185123,0.0201395,0.7417,0.8151,0,0.8585,0.0865,0.8815,0.0846,0,0,0.2297,0.1363,0.3815,0.1114,0.46,0.3458,0.1734,0.1478,0.177,0.1071,0.224,0,0
INT_STITCHED_4125_0,chr8,77537693,77538354,TE,0.3579,0.6069,1.1483,1.0149,1.5527,1.238633333,0.1403,1.2215,1.34,1.3612,0.6427,0,0.4418,0.9769,0.7692,0.6007,0,1.2833,1.0803,0.2152,1.4968,1.2789,0.2255,1.2723,0.2059,0.3739,0.9495,1.8001,0.7505,0.3593,0.7058,0.2577,0,0.1646,0.3228,0.2054,0,0.013,0.0464,0.8623,0.6867,0.537065,0.462935,0.125208,0.125215,0.1252115,0.543,0.3886,1.1513,0.2735,0.6263,0.4308,0.2677,0,0.4083,0.2879,0.2565,0.2537,0.1874,0.0566,0.2113,0.1207,0.1906,0.2307,0,0.2485,0,0.0077
INT_STITCHED_4960_0,chr10,41186875,41187821,TE,4.2421,3.001,3.2981,2.616,4.4173,3.4438,0.6104,1.8889,1.1989,12.4305,1.2218,0.052,1.7591,1.7947,0.6363,0.4931,0,2.854,4.5214,1.3022,4.5609,2.6587,1.5946,1.7599,0.7729,0.9116,1.6635,1.5064,1.6162,0.9831,2.0274,0.2973,0.7908,0.2329,0.3178,1.127,0,0.1304,0.6381,2.124,1.7512,0.542283,0.457717,0.089279,0.089279,0.089279,1.2084,1.4063,1.7751,0.6951,0.2918,0.5658,1.1411,0,0.6811,0.6312,0.498,0.7368,0.9611,0.5827,0.2264,0.3258,0.4128,0.3217,0.9171,0.3393,0.7687,0.3946
INT_STITCHED_6570_0,chr13,99076142,99077067,TE,0.3115,0,1.4572,1.2657,4.6011,2.441333333,0.1639,0.755,0.684,0.9208,0.9646,0,0.3178,0.2723,0.7442,0.163,0,0.9509,0.9238,0.6524,0.1256,1.3826,0.2019,0.6974,0.3538,0.2916,0.8052,0.7345,0.7403,0.6313,0.8214,0.2174,0.3614,0.1039,0,0,0,0.0124,0,1.3262,0.6944,0.553514,0.446486,0.209161,0.219008,0.2140845,0.884,0.7252,0,0,0.1591,0.1702,0.5736,0,0.7423,0.1983,0.0326,0.0894,1.1376,0.9087,0,0,0.0398,0,0,0.0385,0,0.1084
INT_STITCHED_3500_0,chr7,26217851,26218885,TE,2.608,1.6729,1.2133,1.7387,1.6694,1.540466667,0.094,2.5855,0.2787,2.7659,0.5131,0.6767,3.6259,2.4097,0.7418,0,0,3.5397,2.964,0.6876,6.3321,1.9048,0.704,4.2436,0.5665,0.8194,0.6521,1.9269,0.7171,0.2172,2.98,0.0221,0.1981,0.1785,0.4282,1.1284,0,0,0,3.475,1.476,0.497099,0.502901,0.161142,0.161143,0.1611425,0.8834,1.3717,1.5126,0.3439,1.1071,0,0.5835,0,1.1126,1.0874,0.1568,0.3154,0.5153,0,0.2539,0.1054,0.1314,0,0.331,0,0,0.3324
INT_STITCHED_4414_0,chr9,28338047,28338698,TE,0.216,0,0.651,0.5369,0.6425,0.610133333,0,0,0.5716,0.2391,0.071,0,0.0436,0.0643,0.442,0,0,0.1222,0.1037,0,0.5954,0.1408,0,0.2041,0.1121,0.1172,0.1856,0.4253,0.4854,0.2115,0.4429,0.0682,0.2233,0.0263,0,0,0,0,0,0.5504,0.1643,0.625192,0.374808,0.187102,0.187103,0.1871025,0.273,0.2137,0.0757,0.0556,0.1228,0,0.2282,0,0,0.146,0.0342,0.0644,0,0,0,0.0672,0.0198,0,0,0.0306,0,0.1169
INT_STITCHED_4160_0,chr8,86821078,86821849,TE,0.2956,0.2492,1.6938,0.6052,0.9256,1.074866667,0.0813,0.4309,0.3299,2.812,1.8643,0.0799,0.7116,1.064,0.8188,0,0,0.6263,0.2048,0,0.4405,1.1431,0.0994,0.3811,0.406,0.3494,0.6964,0.6013,0.4074,0.8398,0.5657,0.1762,0,0.287,0.295,0.2787,0,0.0018,0,1.0486,0.8162,0.514916,0.485084,0.191856,0.191858,0.191857,0.7873,0.1805,0.2772,0.135,0,0.1485,0.0596,0,0.767,0.121,0,0.2171,0,0,0.1805,0.0128,0.0641,0.0874,0.1495,0,0.0073,0.4073
INT_STITCHED_990_0,chr2,90399794,90400364,TE,0.5109,0.5207,1.3478,0.9691,0.7825,1.033133333,0.0154,1.0103,0.9921,1.118,0.0709,0,0.6232,0.5264,0.2542,0.2388,0.0227,0.9898,1.0523,0.2034,0.9306,1.3673,1.2481,0.8171,0.1698,0.0847,1.1791,1.5638,0.9582,0.3351,1.1037,0.1114,0.2494,0.1622,0.3856,0.6319,0,0,0,1.1871,0.5188,0.547368,0.452632,0.0727754,0.0727773,0.07277635,0.6553,0.5206,0.7895,0.2511,0.1169,0.356,0.1055,0,1.1159,0.6458,0.2431,1.0326,0.3596,0.071,0,0.3015,0.19,0.338,0.5935,0.2348,1.0949,0.1367
INT_STITCHED_6302_0,chr13,31184215,31184637,TE,0,0.0186,0.9614,0.7123,2.2778,1.317166667,0.1163,0.2466,0.6393,0,0,0.0137,0.0774,0,0,0,0,0.1795,0.0644,0,0,0.2003,0,0.1383,0.2272,0.2219,0.1962,0.1504,0.4185,0.4874,0.1945,0.0199,0,0.1184,0,0,0,0,0,0.2346,0.0819,0.618483,0.381517,,,0,0.2984,0,0.0216,0.0883,0,0.2319,0.154,0,0,0.2065,0.1056,0.0314,0,0.1197,0,0.0812,0.0945,0,0,0.0898,0,0
INT_STITCHED_3529_0,chr7,31629579,31630321,TE,0.6663,0.3628,3.3612,0.5748,2.5022,2.146066667,0.2458,0.8413,0.9983,3.2419,4.7647,0.3115,0.825,0.7086,1.3354,0.5264,0,0.9685,0.5221,0.4264,2.461,1.6821,1.187,0.3101,0.2716,0.6385,1.4586,1.7197,0.7012,1.0236,0.6115,0,0.0523,0.1436,0.4506,0.8537,0,0.1419,0,1.0758,1.0809,0.52965,0.47035,0.0738952,0.0738952,0.0738952,1.2016,1.0363,0.1954,0.4782,0.101,0.5279,0.4058,0,0.9661,0.3269,0.2017,0.4456,0.2398,0.245,0.1668,0.2476,0.187,0.1799,0.3817,0.2108,0,0.0056
INT_STITCHED_7337_0,chr15,102044350,102045008,TE,2.7574,0.1113,1.4569,0.7928,0.7769,1.008866667,0.293,0.8271,0.8688,2.3901,0.2538,0.5926,1.7502,1.65,0.412,0.1676,0,1.6267,1.7836,0.2457,2.4168,1.4431,0.0468,2.2121,0.332,0.6197,0.7999,1.2041,0.6791,0.3494,0.7944,0,0,0.1906,0.2232,1.0733,0,0,0,1.348,0.9512,0.504559,0.495441,0.141706,0.141706,0.141706,1.1003,0.531,0.8574,0.4042,1.6386,0.2256,0.6082,0,0,0.8115,0.1994,0.2022,1.4556,0.1759,0.1918,0.1146,0.1338,0.1797,0,0.1932,0,0.0936
INT_STITCHED_5299_0,chr11,4322910,4323594,TE,0,0,0.8645,0.9981,2.3888,1.417133333,0.0352,0,0,0.8929,0.1388,0.2478,0,0,1.3767,0,0,0.2241,0.0517,0,0.3174,0.2533,0.3269,0.072,0.0303,0.0059,0.4249,0.4924,0.013,0,0.5876,0.0886,0.0561,0.2884,0.2102,0.1284,0,0.0273,0,0,0.0066,0.53655,0.46345,0.129164,0.129165,0.1291645,0.3389,0,0,0.0921,0.2562,0.1219,0.0934,0,0,0.133,0,0,0.1385,0,0,0,0,0,0,0,0,0.1494
INT_STITCHED_3547_0,chr7,38338600,38339282,TE,1.103,0.9339,2.1495,1.1854,5.3507,2.8952,2.7147,2.0885,9.9824,32.1926,0.2979,0.6516,0.802,0.7813,0.658,0.218,0,1.7119,1.9806,0.5773,1.6766,2.0259,0.4701,1.3452,0.3806,0.2947,1.2812,1.0991,0.3632,0.3876,3.3316,0.2394,0.3655,0.084,0.1312,0.4562,0,0,0,1.01,0.7947,0.47654,0.52346,0.0930568,0.0697347,0.08139575,1.0633,0.3848,1.7408,0.8455,0.5231,1.2553,0.9965,0,0,0.5467,0.4747,0.4521,0.3594,0,0,0.2161,0.321,0.1957,0.4727,0.175,0.0819,0.5673
INT_STITCHED_6997_0,chr14,118236774,118237385,TE,0.5611,0.5998,1.0057,1.0553,3.1583,1.739766667,0.3708,0.1203,1.415,4.4265,0.142,0.6088,0.2757,0,0,0,0.1213,0.1827,0.0992,0.0008,0.5199,0.2335,0.5592,0.1494,0,0.1532,0.3503,0.2458,0.209,0,0.9417,1.1035,0.5541,0.2145,0,0,0,0.0273,0,0.0715,0.0518,0.556465,0.443535,0.0307373,0.0307373,0.0307373,0.0593,0,0.6738,0.1567,0.5657,0.375,0.2243,0,0,0.3037,0.0454,0.1087,0,0,0,0,0.0159,0.1431,0.0596,0.0593,0,0.0114
INT_STITCHED_4843_0,chr10,12292338,12293201,TE,0.5317,0.1607,1.8025,1.4798,0.6863,1.322866667,0,0.3692,0.6964,6.9204,0.053,0,0.5496,0.1433,0.6326,1.0573,0.0031,0.6683,0.3623,0.3115,0.779,1.0367,0.3342,1.1604,0.4397,0.3373,1.9254,2.3021,0.646,0.8145,1.581,1.2261,0.2852,0.2077,0,0,0,0,0,1.1566,0.4185,0.611819,0.388181,0.05262,0.05262,0.05262,1.0266,0.2541,1.257,0.3818,0.5006,0.1765,0.6382,0,0.518,0.4142,0.2486,0.1661,0.2087,0,0.2716,0.0447,0.0433,0,0,0,0,0.0072
INT_STITCHED_490_0,chr1,152652632,152653092,TE,0.2347,0.1539,0.835,0.6811,1.318,0.9447,0.6844,0.2231,0.6818,4.6103,0.0482,0,0.217,0.1101,0.7359,0,0,0.5181,0.2334,0,0.6545,0.6377,0.5099,0.3582,0.3095,0.2016,0.2494,0.7492,0.4345,0.3246,0.6693,0.2059,0,0.1384,0,0,0,0.0235,0,0.1734,0.4995,0.541304,0.458696,0.0069323,0.0069323,0.0069323,0,0.2629,0.2645,0.3221,0.1047,0,0.1795,0,0,0.0389,0.1958,0.141,0,0,0.0127,0.1191,0.1551,0.301,0,0.0872,0,0.1065
INT_STITCHED_7826_0,chr17,47925179,47925764,TE,0,0,0.5969,0.883,0.4316,0.637166667,0,0.3389,0,24.8596,0,0,0.4682,0.2614,1.0338,0,0,0.9487,2.054,0,0.4099,1.1263,0.4032,0.0299,0.2777,0.1366,0.4808,1.2248,0.6509,0.3978,1.306,0.001,0,0.1112,0,0,0,0.1414,0,0.9041,0.2627,0.449573,0.550427,0.104896,0.0691264,0.0870112,0.5938,0.9904,0.153,0.1774,0.0296,0.679,0.1912,0,0.333,0.1967,0,0.1044,0,0,0.0945,0,0,0,0.0729,0,0,0.1807
INT_STITCHED_8271_0,chr18,77649615,77650367,TE,3.0201,0.1536,0.7446,0.7376,0.5547,0.678966667,0.1593,0.4879,0.1318,0.2596,0.2094,0,0.7719,0.5473,0.2981,0,0.0566,1.048,0.602,0,0.2359,1.0289,0.2928,0.442,0.2465,0.2775,0.5194,0.5435,0.3767,0.1903,0.6251,0,0,0.1036,0.2481,0,0,0,0,0.4631,0.3941,0.465426,0.534574,0.0159748,0.0159748,0.0159748,0.3543,0.0001,0.0911,0.2266,0,0.0703,0,0,0,0,0.2995,0.1073,0,0,0.1176,0.1073,0.1967,0.1356,0.4824,0.0294,0.1983,0
INT_STITCHED_6703_0,chr14,20846651,20847117,TE,0.7021,0,0.8912,0.9416,5.5788,2.470533333,0,0.2663,1.4429,1.6407,0.1041,0,0.2066,0.012,0.3929,0,0,0.3772,0.0804,0.0882,0.2097,0.3308,0.5366,0.3057,0.22,0.2166,0.3017,0.3151,0.2189,0.1206,0.2304,0.4312,0.1259,0.1432,0.174,0.1436,0,0,0,0.3178,0.1809,0.551502,0.448498,0.07045,0.07045,0.07045,0,0,0.1905,0.299,0,0,0.4648,0,0,0.1609,0.042,0.1924,0,0.0381,0,0.0552,0.1008,0.1193,0,0.0993,0.4257,0
INT_STITCHED_5008_0,chr10,55257027,55257733,TE,0.2501,0,0.8928,0.7348,3.2347,1.620766667,0.1468,0.2244,1.432,5.8954,0,0.5224,0.1571,0,0.3474,0,0,0.1477,0.2745,0.1165,0.3628,0.3427,0.1734,0.2355,0.1309,0.2775,0.3978,1.323,0.1894,0.4312,0.6655,0.2576,0.3545,0.0345,0,0,0,0,0.0994,0.1354,0.0915,0.616147,0.383853,0.0251994,0.0251994,0.0251994,0.1877,0,0.3275,0.1489,0.11,0,0.4,0,0,0,0.102,0.0999,0,0.0775,0,0.126,0.0435,0.0624,0.174,0.0891,0,0
INT_STITCHED_7169_0,chr15,52997849,52998639,TE,1.2795,0.1103,1.0313,2.5277,12.8567,5.4719,0.2978,0.8997,4.3427,10.3577,1.5195,0.96,0.2902,0.0306,0.7922,0.047,0,0.594,0.8434,0.1719,1.2962,1.0656,0.6886,0.3177,0.2454,0.2991,0.4207,1.26,0.7421,0.2649,0.844,0.8799,0.6918,0.0688,0,0.3645,0,0,0,0.5993,0.6271,0.591139,0.408861,0.103116,0.0714152,0.0872656,0.3775,0.4384,0.3309,0.2885,0.1901,0.2577,0.5254,0,0.5787,0.3128,0.2136,0.0901,0.1454,0.3469,0,0.0898,0.2046,0.2286,0,0.2607,0,0.0948
INT_STITCHED_8156_0,chr18,43304305,43304819,TE,0,0.1806,0.4745,0.5727,1.2153,0.754166667,0.447,0.21,0.2097,0.4294,0.0375,0,0.0787,0,0.307,0,0,0.0472,0.1415,0,0,0.1714,0,0.2204,0,0,0.5188,0.2478,0.0311,0.2933,0.0084,0.0496,0.137,0.06,0.1982,0.0413,0,0,0,0.3323,0.2473,0.59144,0.40856,0.379228,0.394587,0.3869075,0,0.5414,0.0195,0.0197,0,0,0.1089,0,0,0,0.0742,0.0947,0,0,0,0.1379,0.1177,0.1411,0,0.0571,0,0
INT_STITCHED_7257_0,chr15,79732639,79733428,TE,3.928,0.4802,0.6147,0.9006,0.6277,0.714333333,0.0383,0.4391,0.2275,6.5366,2.2164,0.4947,0.9379,1.7774,0.6439,0.0606,0,0.7746,0.5433,0,0.4763,0.4437,0.0424,0.7324,0,0.0631,0.4526,0.5268,0.136,0.1947,0.3593,0.1084,0,0.1121,0.1904,0.4816,0,0,0.1125,0.4742,0.7802,0.518378,0.481622,0.0894721,0.0894731,0.0894726,0.4149,0.5093,0.4697,0.1131,0.469,0,0.2718,0,0.3697,0.396,0,0.0556,0.6071,0,0.0499,0,0.0106,0.0398,0.1473,0,0.195,0
INT_STITCHED_3083_0,chr6,52054985,52055577,TE,6.9708,0.9268,0.8811,0.7023,1.0992,0.8942,0.2128,0.6846,0.4513,4.3575,1.3289,0.9143,1.9703,0,0.6518,1.071,0,1.6697,3.4451,1.0963,0.8122,0.8629,0.6191,4.0421,0.8563,0.815,0.6252,2.1291,0.4636,0,3.0478,0.0913,0,0.1825,0.0743,0,0,0.0545,0,1.9147,0.5804,0.530405,0.469595,0.148927,0.149616,0.1492715,0.8162,0.6324,4.5848,0.1388,0.398,0.7373,0.5632,0,0.1524,1.0838,0,0,0.3949,0,0,0,0,0,0,0,0,0.3903
INT_STITCHED_2343_0,chr4,152933411,152934196,TE,0.7896,0.4697,1.4756,0.9656,0.6612,1.034133333,0.1932,0.6537,0.1182,4.3605,0.2676,0,0.82,1.0806,0.6155,0.5467,0.0707,0.6603,0.7366,0.3231,1.3335,0.9532,0.4324,0.6543,0.241,0.2684,0.8363,0.8176,0.5076,0.3453,1.1095,0.07,0.31,0.1128,0.4095,0,0,0,0.2428,0.7262,0.6741,0.48535,0.51465,0.0109871,0.0109871,0.0109871,0.6962,1.4613,0.1472,0.4048,0.1315,0.5465,0.1753,0,0.4064,0.3688,0.3314,0.2739,0.0037,0.0824,0,0.2033,0.2648,0.1255,0,0.1337,0,0.0505
INT_STITCHED_4627_0,chr9,71208929,71209800,TE,0.126,0.617,1.2566,1.1585,1.4344,1.283166667,0,0.5084,2.245,10.0969,0.206,0,0.2186,0,0.8653,0,0,0.2826,0.0585,0,0.9788,0.7864,0.2869,0.1825,0.401,0.1179,0.1605,0.7537,0.4048,0.4368,1.0217,0.234,0.086,0.0782,0.1414,0.1629,0,0,0.0927,0.6486,0.3741,0.568312,0.431688,0.0933202,0.0933202,0.0933202,0.2654,0.1128,0.1865,0.2287,0,0.032,0.3201,0,0.1742,0.0737,0,0.0698,0,0,0.0842,0.0104,0.0224,0,0,0.1043,0,0
INT_STITCHED_8461_0,chr19,41087982,41088646,TE,0.3909,0.3597,2.4263,1.7745,0.3394,1.5134,0.507,1.2036,1.2079,2.4263,0.7642,0,0.7198,0.5873,0.9175,1.2614,0.523,2.9003,2.8857,0.1316,1.9783,1.8868,1.1422,1.322,0.9758,0.5504,1.3146,1.0411,0.9258,1.1811,1.2035,0.2787,0.1329,0.1998,0,0.2559,0,0,0,0.9845,1.1738,0.51506,0.48494,0.625316,0.0676413,0.34647865,0.7224,0.9226,1.2331,0.5501,0.9619,0.5908,0.4265,0,0.3179,1.012,0.6661,0.4965,0.2082,0.1338,0.1819,0.4745,0.6617,0.7198,0.6126,0.5662,0.416,0
INT_STITCHED_3062_0,chr6,46031445,46031989,TE,0,0.1593,1.8576,2.7056,2.9838,2.515666667,0.2257,0.9254,0.3614,0.845,0,0.0724,0.2171,0,0.0617,0.2291,0.1607,0.9684,0.3543,0.3772,0.8044,0.9082,0.7935,0.2369,0.0448,0.1692,0.9687,0.651,0.5847,0.3458,0.464,0.1236,0,0.0132,0,0.0535,0,0,0,0.4654,0.2509,0.621324,0.378676,0.0989183,0.0989183,0.0989183,0.2994,0.0518,0.1176,0.0752,0.2117,0.252,0.2723,0,0,0.0889,0.254,0.0011,0,0,0,0.1928,0.0555,0,0,0.0551,0,0.0507
INT_STITCHED_6231_0,chr13,8191002,8191693,TE,0.1819,0,0.8507,1.6861,3.6821,2.072966667,0,0.635,1.4805,0.5426,0.0542,0,0,0,0.942,0,0,0.0813,1.103,0,0.9238,0.6101,0.3897,0.07,0.3889,0.4546,0.7358,0.4335,0.4249,0.594,0.3815,0.3553,0.2182,0.0858,0.3267,0,0,0.02,0,0.07,0.0057,0.57453,0.42547,0.41517,0.247703,0.3314365,0.2592,0,0.1146,0,0,0,0.3993,0,0.4198,0.3227,0.1038,0.1096,0,0,0,0.0631,0,0,0,0,0.0299,0
INT_STITCHED_4446_0,chr9,36897465,36898130,TE,0,0.268,0.7117,0.664,2.6623,1.346,0.2195,0.097,0.7133,0.7176,1.0109,0,0.2255,0.0622,0.6794,0,0,0.4914,2.1883,0.1689,0.4615,0.7328,0.5002,0.4695,0.2083,0.2373,0.5213,1.1278,0.2633,0.1333,1.4222,0.0566,0,0.241,0.2669,0,0,0.177,0,0.613,0.4027,0.499248,0.500752,0.566055,0.585392,0.5757235,0.5907,0.1421,0.1183,0.2339,0,0.3417,0.1819,0,0.134,0.2214,0.0517,0,0,0,0.3846,0,0.0318,0,0,0.1691,0.7409,0
INT_STITCHED_3092_0,chr6,53513718,53514330,TE,7.4316,0.8748,0.9598,0.9776,0.8383,0.925233333,0.6394,0.4314,0,0.6585,0.1915,0.3126,0.2926,0.5554,0.8097,0,0,0.8282,0.1737,0,0.4164,0.8997,0.8561,0.5187,0,0.1863,0.2162,0.3341,0.4219,0.3056,0.451,0.0535,0.3489,0.2107,0,0.8822,0,0.0225,0,0.5379,0.4555,0.509804,0.490196,0.156937,0.156937,0.156937,0.3319,0.1299,0.0738,0.6585,0.0874,0,0.1238,0,0.1677,0.2065,0.1022,0.296,0,0.2429,0,0.1994,0.14,0.2557,0.2417,0.2217,0,0.1326
INT_STITCHED_2184_0,chr4,124501996,124503296,TE,6.9202,1.095,1.5142,1.0053,0.6076,1.042366667,0.4339,0.9119,0.4234,1.0265,0.3619,0.1123,1.3247,4.2674,0.4724,1.249,0.0876,1.1874,1.2204,0.6632,1.8185,1.5348,0.5306,0.9648,0.2345,0.3145,0.9971,0.7616,0.6034,0.6078,1.1755,0.067,0,0.2226,0.1994,0.4737,0,0.0193,0.3502,0.9886,1.2257,0.487692,0.512308,0.22499,0.231535,0.2282625,0.5879,1.8515,0.244,0.893,0.1355,0.372,0.1704,0,0.6515,0.1849,0.2525,0.8563,0.8151,0.2035,0,0.2357,0.2438,0.6229,0.2988,0.2205,0.3724,0.1089
INT_STITCHED_6314_0,chr13,34943038,34943721,TE,0.0406,0,0.9063,0.7939,1.1783,0.9595,0,0.1595,0.7586,5.5572,0.0063,0.0697,0.3626,0,0.2157,0,0,0.9219,0.3489,0,0.4302,0.871,0,0.2427,0.1213,0.2609,0.2998,0.3923,0,0.1535,0.612,0.0541,0.0834,0.2745,0,0,0.1199,0,0,0.4538,0.3641,0.576867,0.423133,0.0601251,0.0601251,0.0601251,0,0,0.0501,0.047,0.1159,0.2806,0.157,0,0.0785,0.4119,0.0995,0.0694,0.1143,0,0,0.1234,0,0,0,0.1461,0,0.135
INT_STITCHED_6594_0,chr13,103704877,103705787,TE,0.4306,0,1.0391,1.0622,1.62,1.240433333,0,0.7966,0.1692,0.4451,0,0.0539,0.6086,0.2814,0.5256,0,0,0.9804,3.3105,0,0.8346,0.9988,0,0.9535,0.1176,0.2008,0.6681,0.5422,0.7335,0.2205,0.0193,0,0,0.0846,0,0.0756,0,0,0,0.8294,0.3909,0.561538,0.438462,0.110321,0.110324,0.1103225,0.576,0.5668,0.0601,0,0,0,0,0,0,0,0.4068,0.0633,0,0,0.0583,0.2662,0.0391,0,0.2169,0.0353,0,0.2651
INT_STITCHED_1260_0,chr2,163719788,163720747,TE,0.3243,0,1.9356,1.1315,1.3459,1.471,0.3336,0.3865,0.796,1.2307,2.3679,0.0449,0.4674,2.1397,0.9779,0.2762,0,1.2354,0.8408,0,0.5639,1.2481,0.2407,0.5976,0.2176,0.1942,0.5913,0.4492,0.7765,0.2921,0.4441,0,0,0.1062,0.0509,0.0497,0,0.0405,0,0.5331,0.6861,0.47341,0.52659,0.0476676,0.0476676,0.0476676,0.886,0.5987,0.2515,0.1715,0.1456,0.5506,0.4651,0,0,0.1586,0.0341,0.0814,0.2815,0,0.0526,0.011,0,0,0.2651,0.0136,0,0.1538
